icprb_name,site,providername,site_name_edit,huc_8,longitude,latitude,optional
AL_F,USGS-01491000,NWIS,,02060005,-75.7856936817407,38.9971943996403,TRUE
AL_F,USGS-01578310,NWIS,,02050306,-76.1740634819144,39.6579132996342,TRUE
AL_F,USGS-01594440,NWIS,,02060006,-76.6935824813554,38.9559166996407,TRUE
AL_F,USGS-03044838,NWIS,,05010008,-79.1549186782795,40.2517397996287,TRUE
AL_F,USGS-03070420,NWIS,,05020004,-79.5868759781006,39.7642430996332,TRUE
AL_F,USGS-03070470,NWIS,,05020004,-79.6632680776529,39.7636875996332,TRUE
AL_W,1343,,,,-81.5841547444579,38.3863777796459,TRUE
AL_W,6272,,,,-80.2756964062573,39.4236166696363,TRUE
AL_W,6596,,,,-82.5987964040251,38.1169777796484,TRUE
AL_W,6597,,,,-81.840988074604,38.3391749996463,TRUE
AL_W,6602,,,,-81.9117741840892,38.5245277796446,TRUE
AL_W,6604,,,,-80.8610852960847,37.6522888896527,TRUE
AL_W,6605,,,,-81.1798047458287,38.1520555596481,TRUE
AL_W,6606,,,,-81.4968380751088,38.1974138896476,TRUE
AL_W,6608,,,,-81.3903991858824,39.0551111096397,TRUE
AL_W,6613,,,,-79.9930352962692,39.6580222196342,TRUE
AL_W,6617,,,,-79.6451630773372,39.4947583296357,TRUE
AL_W,6620,,,,-80.1330186363775,39.4356972196362,TRUE
AL_W,6624,,,,-82.3609519641614,38.4134444396456,TRUE
AL_W,6631,,,,-78.6541241884115,39.4477055596361,TRUE
AL_W,6856,,,,-81.1527186353924,38.2265472196474,TRUE
AL_W,USGS-01570500,NWIS,,02050305,-76.8859726809315,40.2548115996287,TRUE
AL_W,USGS-01571820,NWIS,,02050305,-76.4045665815356,40.5806448996257,TRUE
AL_W,USGS-03070420,NWIS,,05020004,-79.5868759781006,39.7642430996332,TRUE
AL_W,WQN0201,STORET,SUSQUEHANNA RIVER,02050306,-76.5165880807326,40.0285999996308,TRUE
AL_W,WQN0204,STORET,PEQUEA CREEK,02050306,-76.3279880815535,39.9055999996319,TRUE
AL_W,WQN0214,STORET,JUNIATA RIVER,02050304,-77.1281880799797,40.4788999996266,TRUE
AL_W,WQN0223,STORET,RAYSTOWN BRANCH JUNIATA RIVER,02050303,-78.2645880797645,40.2149999996291,TRUE
AL_W,WQN0273,STORET,,02050306,-76.3867880816106,39.9388999996316,TRUE
AL_W,WQN0404,STORET,,02050201,-78.1084880792769,41.1166999996207,TRUE
AL_W,WQN0409,STORET,LYCOMING CREEK,02050206,-77.0326880803914,41.418099999618,TRUE
AL_W,WQN0448,STORET,,02050206,-77.2517880802625,41.2021999996199,TRUE
AL_W,WQN0733,STORET,,05020004,-79.6631880778005,39.7630999996332,TRUE
AL_W,WQN0870,STORET,,05010007,-78.8162880785531,40.1485999996297,TRUE
CA_F,USGS-01474500,NWIS,,02040203,-75.188400383282,39.9678904996313,TRUE
CA_F,USGS-01491000,NWIS,,02060005,-75.7856936817407,38.9971943996403,TRUE
CA_F,USGS-01545600,NWIS,,02050203,-77.6907071804744,41.3895116996182,TRUE
CA_F,USGS-01570500,NWIS,,02050305,-76.8859726809315,40.2548115996287,TRUE
CA_F,USGS-01571820,NWIS,,02050305,-76.4045665815356,40.5806448996257,TRUE
CA_F,USGS-01578310,NWIS,,02050306,-76.1740634819144,39.6579132996342,TRUE
CA_F,USGS-01603000,NWIS,,02070002,-78.7733047785005,39.6218055996345,TRUE
CA_F,USGS-01631000,NWIS,,02070005,-78.2107219790924,38.914000599641,TRUE
CA_F,USGS-01640965,NWIS,,02070009,-77.4662647800869,39.6195423996345,TRUE
CA_F,USGS-01646580,NWIS,,02070010,-77.1168112808955,38.9295554996409,TRUE
CA_F,USGS-01673000,NWIS,,02080106,-77.3320898803067,37.7676418996516,TRUE
CA_F,USGS-02012500,NWIS,,02080201,-79.977167776844,37.8767915996506,TRUE
CA_F,USGS-02019500,NWIS,,02080201,-79.6788161781151,37.5306899996538,TRUE
CA_F,USGS-02035000,NWIS,,02080205,-78.0857208787929,37.6709795996525,TRUE
CA_F,USGS-02052000,NWIS,,03010204,-77.540424480394,36.6901494996616,TRUE
CA_F,USGS-02060500,NWIS,,03010101,-79.2951895786682,37.1045871996577,TRUE
CA_F,USGS-02066000,NWIS,,03010102,-78.7407264790381,36.9151418996595,TRUE
CA_F,USGS-03085000,NWIS,,05020005,-79.8579922766658,40.3911801996274,TRUE
CA_F,USGS-03176500,NWIS,,05050002,-80.8605227759108,37.3728985996552,TRUE
CA_W,SHEN_SWAS_DR01,STORET,,02070005,-78.7638080790639,38.2793499996469,TRUE
CA_W,SHEN_SWAS_LUCK,STORET,,02070005,-78.7433880785247,38.2428999996472,TRUE
CA_W,SHEN_SWAS_MAD1,STORET,,02070005,-78.7681469781674,38.2546369996471,TRUE
CA_W,SHEN_SWAS_MAD2,STORET,,02070005,-78.746988077939,38.2515099996472,TRUE
CA_W,SHEN_SWAS_NFDR,STORET,,02070005,-78.3576180784148,38.6337199996436,TRUE
CA_W,SHEN_SWAS_PAIN,STORET,,02070005,-78.7931880780379,38.1985999996477,TRUE
CA_W,SHEN_SWAS_PINE,STORET,,02080103,-78.2676480789087,38.701759899643,TRUE
CA_W,SHEN_SWAS_STAN,STORET,,02080103,-78.3706880796235,38.4446099996454,TRUE
CA_W,SHEN_SWAS_WOR1,STORET,,02070005,-78.7479880791507,38.2489999996472,TRUE
CA_W,SHEN_SWAS_WOR3,STORET,,02070005,-78.7364300791523,38.2310489996473,TRUE
CA_W,WQN0104,STORET,W BR DELAWARE RIVER,02040101,-75.291788082337,41.952199999613,TRUE
CA_W,WQN0104,E-R03,,02040101,-75.2915550832404,41.952221999613,TRUE
CA_W,WQN0105,E-R03,,02040205,-75.5964160833974,39.8538059996324,TRUE
CA_W,WQN0105,STORET,BRANDYWINE CREEK,02040205,-75.5929880829062,39.8693999996322,TRUE
CA_W,WQN0113,STORET,SCHUYLKILL RIVER,02040203,-75.9976880815812,40.5218999996262,TRUE
CA_W,WQN0113,E-R03,,02040203,-75.9982210818562,40.5222219996262,TRUE
CA_W,WQN0114,E-R03,,02040203,-76.1862770825974,40.6836109996247,TRUE
CA_W,WQN0117,STORET,TULPEHOCKEN CREEK,02040203,-75.9676880820189,40.3627999996277,TRUE
CA_W,WQN0117,E-R03,,02040203,-75.9793320824974,40.3688889996276,TRUE
CA_W,WQN0118,E-R03,,02040203,-75.9479440820287,40.4244439996271,TRUE
CA_W,WQN0119,E-R03,,02040203,-75.946555082337,40.7549999996241,TRUE
CA_W,WQN0120,E-R03,,02040203,-76.1923880816903,40.6341669996252,TRUE
CA_W,WQN0123,STORET,LEHIGH RIVER,02040106,-75.2381880829926,40.6666999996249,TRUE
CA_W,WQN0123,E-R03,,02040106,-75.2087770838407,40.6866669996247,TRUE
CA_W,WQN0124,E-R03,,02040106,-75.3846100827796,40.6144439996254,TRUE
CA_W,WQN0125,E-R03,,02040106,-75.602944083279,40.7530559996241,TRUE
CA_W,WQN0125,STORET,LEHIGH RIVER,02040106,-75.6023880821886,40.7530999996241,TRUE
CA_W,WQN0127,E-R03,SAUCON CRK-LR48010 BR-BETHLEHEM / DELAWARE RIVER / SAUCON CREEK,02040106,-75.3398880836903,40.6074999996254,TRUE
CA_W,WQN0135,E-R03,,02040105,-75.2132210833952,40.6944439996246,TRUE
CA_W,WQN0144,E-R03,,02040203,-75.994332082395,40.3658329996277,TRUE
CA_W,WQN0145,E-R03,,02040106,-75.3621100835735,40.5572219996259,TRUE
CA_W,WQN0175,E-R03,,02040203,-76.0226660826011,40.3683329996276,TRUE
CA_W,WQN0177,E-R03,,02040203,-76.1259990818799,40.5305559996261,TRUE
CA_W,WQN0178,STORET,PINE CREEK,02040203,-75.7348880833015,40.4093999996273,TRUE
CA_W,WQN0178,E-R03,,02040203,-75.7340550828376,40.4094439996273,TRUE
CA_W,WQN0181,E-R03,,02040104,-75.0040550832637,41.0974999996209,TRUE
CA_W,WQN0181,STORET,Little Bushkill,02040104,-75.0037880838499,41.0974999996209,TRUE
CA_W,WQN0201,STORET,SUSQUEHANNA RIVER,02050306,-76.5165880807326,40.0285999996308,TRUE
CA_W,WQN0201,E-R03,,02050306,-76.530999081966,40.0544439996305,TRUE
CA_W,WQN0204,E-R03,,02050306,-76.3593320811051,39.894166999632,TRUE
CA_W,WQN0204,STORET,PEQUEA CREEK,02050306,-76.3279880815535,39.9055999996319,TRUE
CA_W,WQN0205,E-R03,CONESTOGA CRK-500' BELOW WATER WORKS-LANCASTER / SUSQUEHANNA RIVER / CONESTOGA RIVER,02050306,-76.2773880815948,40.0499999996306,TRUE
CA_W,WQN0207,E-R03,,02050306,-76.7101660816115,40.0102779996309,TRUE
CA_W,WQN0207,STORET,CODORUS CREEK,02050306,-76.7101880810224,40.0102999996309,TRUE
CA_W,WQN0208,E-R03,,02050306,-76.8357210805989,39.8872219996321,TRUE
CA_W,WQN0209,E-R03,,02050306,-76.7490550816874,39.9205559996318,TRUE
CA_W,WQN0210,E-R03,,02050306,-76.7184990810347,40.0811109996303,TRUE
CA_W,WQN0210,STORET,W CONEWAGO CREEK,02050306,-76.7179880812182,40.0813999996303,TRUE
CA_W,WQN0211,E-R03,,02050305,-76.7309990808135,40.1911109996293,TRUE
CA_W,WQN0211,STORET,SWATARA CREEK,02050305,-76.7167880810448,40.1993999996292,TRUE
CA_W,WQN0212,E-R03,,02050305,-76.8604440813651,40.224166999629,TRUE
CA_W,WQN0212,STORET,YELLOW BREECHES CREEK,02050305,-76.860488081642,40.224199999629,TRUE
CA_W,WQN0213,E-R03,,02050305,-77.077388080419,40.2586109996287,TRUE
CA_W,WQN0214,E-R03,,02050304,-77.1293320803088,40.4783329996266,TRUE
CA_W,WQN0214,STORET,JUNIATA RIVER,02050304,-77.1281880799797,40.4788999996266,TRUE
CA_W,WQN0217,STORET,LITTLE JUNIATA RIVER,02050302,-78.1359880794771,40.6088999996254,TRUE
CA_W,WQN0217,E-R03,,02050302,-78.1362770794658,40.6091669996254,TRUE
CA_W,WQN0218,E-R03,LITTLE JUNIATA RVR-RTE 220 BR-ANTIS TWP / SUSQUEHANNA RIVER / L. JUNIATA RIVER,02050302,-78.2948880785261,40.6274999996252,TRUE
CA_W,WQN0220,E-R03,,02050304,-77.5651660799631,40.6061109996254,TRUE
CA_W,WQN0223,STORET,RAYSTOWN BRANCH JUNIATA RIVER,02050303,-78.2645880797645,40.2149999996291,TRUE
CA_W,WQN0223,E-R03,,02050303,-78.265444079123,40.215832999629,TRUE
CA_W,WQN0224,STORET,FRANKSTOWN BRANCH JUNIATA RIVER,02050302,-78.186588079494,40.4716999996267,TRUE
CA_W,WQN0224,E-R03,,02050302,-78.1773880789406,40.4761109996266,TRUE
CA_W,WQN0229,E-R03,,02050301,-76.855444080953,40.8138889996235,TRUE
CA_W,WQN0229,STORET,PENNS CREEK,02050301,-77.048788080574,40.867199999623,TRUE
CA_W,WQN0231,E-R03,,02050306,-76.3659990815795,39.9613889996314,TRUE
CA_W,WQN0231,STORET,CONESTOGA CREEK,02050306,-76.3654880819377,39.9613999996314,TRUE
CA_W,WQN0237,E-R03,,02050306,-76.1568320817314,40.0627779996305,TRUE
CA_W,WQN0238,E-R03,,02050305,-76.6143320819829,40.3505559996278,TRUE
CA_W,WQN0240,STORET,CONODOGUINET CREEK,02050305,-76.9145880802535,40.2713999996285,TRUE
CA_W,WQN0240,E-R03,,02050305,-76.9498880804167,40.2772219996285,TRUE
CA_W,WQN0243,STORET,SHERMAN CREEK,02050305,-77.1684880807297,40.3227999996281,TRUE
CA_W,WQN0243,E-R03,,02050305,-77.0821100808098,40.3802779996275,TRUE
CA_W,WQN0252,STORET,BEAVERDAM BR JUNIATA RIVER,02050302,-78.3640880796011,40.4305999996271,TRUE
CA_W,WQN0252,E-R03,,02050302,-78.3582210793393,40.431666999627,TRUE
CA_W,WQN0259,STORET,Muddy Creek,02050306,-76.315988081391,39.7727999996331,TRUE
CA_W,WQN0259,E-R03,,02050306,-76.3162770813797,39.7730559996331,TRUE
CA_W,WQN0263,STORET,,02050306,-76.1245880826027,39.6935999996339,TRUE
CA_W,WQN0271,STORET,,02050305,-77.0187880810117,40.2549999996287,TRUE
CA_W,WQN0272,STORET,,02050305,-76.6776880808757,40.2868999996284,TRUE
CA_W,WQN0273,STORET,,02050306,-76.3867880816106,39.9388999996316,TRUE
CA_W,WQN0279,STORET,,02050303,-78.5906880790717,40.2630999996286,TRUE
CA_W,WQN0301,E-R03,,02050107,-76.6026660816278,40.9580559996222,TRUE
CA_W,WQN0301,STORET,SUSQUEHANNA RIVER,02050107,-76.6195880816667,40.9588999996222,TRUE
CA_W,WQN0302,E-R03,,02050107,-76.0868320818408,41.1886109996201,TRUE
CA_W,WQN0302,STORET,SUSQUEHANNA RIVER,02050107,-75.8848880824517,41.2491999996195,TRUE
CA_W,WQN0305,E-R03,,02050106,-76.4409990811837,41.7652779996148,TRUE
CA_W,WQN0305,STORET,SUSQUEHANNA RIVER,02050106,-76.4384880819125,41.7652999996148,TRUE
CA_W,WQN0310,STORET,WAPWALLOPEN CREEK,02050107,-76.1337880818173,41.0710999996212,TRUE
CA_W,WQN0310,E-R03,,02050107,-76.1337770819664,41.0713889996212,TRUE
CA_W,WQN0317,STORET,TUNKHANNOCK CREEK,02050106,-75.8940880820155,41.5571999996167,TRUE
CA_W,WQN0317,E-R03,,02050106,-75.8948880828102,41.5580559996167,TRUE
CA_W,WQN0324,STORET,TIOGA RIVER,02050104,-77.1148880806868,41.957199999613,TRUE
CA_W,WQN0324,E-R03,,02050104,-77.1157210808597,41.957499999613,TRUE
CA_W,WQN0325,E-R03,,02050107,-76.1351660816581,41.0719439996212,TRUE
CA_W,WQN0325,STORET,WEST BR FISHING CREEK,02050107,-76.4320880810265,41.304999999619,TRUE
CA_W,WQN0401,STORET,W BR SUSQUEHANNA RIVER,02050206,-76.8790880817105,40.9668999996221,TRUE
CA_W,WQN0401,E-R03,,02050206,-76.8790550810518,40.9672219996221,TRUE
CA_W,WQN0404,STORET,,02050201,-78.1084880792769,41.1166999996207,TRUE
CA_W,WQN0407,E-R03,,02050206,-76.7173880811897,41.2486109996195,TRUE
CA_W,WQN0408,STORET,LOYALSOCK CREEK,02050206,-76.910988080781,41.3249999996188,TRUE
CA_W,WQN0408,E-R03,,02050206,-76.911832080863,41.3252779996188,TRUE
CA_W,WQN0409,STORET,LYCOMING CREEK,02050206,-77.0326880803914,41.418099999618,TRUE
CA_W,WQN0409,E-R03,,02050206,-77.0329440814094,41.418332999618,TRUE
CA_W,WQN0410,E-R03,,02050205,-77.3223880809965,41.2830559996192,TRUE
CA_W,WQN0410,STORET,PINE CREEK,02050205,-77.3217880810844,41.2830999996192,TRUE
CA_W,WQN0413,STORET,BALD EAGLE CREEK,02050204,-77.7417880793801,40.974699999622,TRUE
CA_W,WQN0413,E-R03,,02050204,-77.7429440800916,40.975277999622,TRUE
CA_W,WQN0415,E-R03,,02050204,-77.7943320801132,40.8897219996228,TRUE
CA_W,WQN0415,STORET,SPRING CREEK,02050204,-77.7940880798269,40.8899999996228,TRUE
CA_W,WQN0416,E-R03,LOGAN BRANCH-WILLOWBANK ST BR BELLEFONTE / SUSQUEHANNA RIVER / LOGAN BR OF SPRING CREEK,02050204,-77.7823880803771,40.9074999996227,TRUE
CA_W,WQN0419,STORET,FIRST FORK SINNEMAHONING CREEK,02050202,-78.0804880790529,41.3193999996189,TRUE
CA_W,WQN0419,E-R03,,02050202,-78.0807210793719,41.3199999996189,TRUE
CA_W,WQN0429,E-R03,,02050205,-77.3623880811501,41.309443999619,TRUE
CA_W,WQN0429,STORET,LITTLE PINE CREEK,02050205,-77.3554880798911,41.3532999996186,TRUE
CA_W,WQN0430,E-R03,,02050205,-77.4304440797423,41.737499999615,TRUE
CA_W,WQN0436,E-R03,,02050201,-78.7204440779169,40.868332999623,TRUE
CA_W,WQN0442,E-R03,,02050205,-77.4271100797341,41.7463889996149,TRUE
CA_W,WQN0445,STORET,BALD EAGLE CREEK,02050204,-77.4348880808102,41.1243999996207,TRUE
CA_W,WQN0445,E-R03,,02050204,-77.4332210806315,41.1263889996206,TRUE
CA_W,WQN0448,STORET,,02050206,-77.2517880802625,41.2021999996199,TRUE
CA_W,WQN0501_PA,E-R03,,02070004,-77.7946100804838,39.7419439996334,TRUE
CA_W,WQN0503,E-R03,,02070009,-77.2115550811868,39.8047219996328,TRUE
CA_W,WQN0504,E-R03,,02070004,-77.5937770795426,39.7261109996336,TRUE
CA_W,WQN0701,E-R03,,05020005,-79.8812770771328,40.4052779996273,TRUE
CA_W,WQN0701,STORET,MONONGAHELA RIVER,05020005,-79.8806880768971,40.4055999996273,TRUE
CA_W,WQN0702,STORET,MONONGAHELA RIVER,05020005,-79.9037880774122,40.1518999996296,TRUE
CA_W,WQN0702,E-R03,,05020005,-79.9040550766513,40.1519439996296,TRUE
CA_W,WQN0704,E-R03,,05020005,-79.7651660773554,40.3858329996275,TRUE
CA_W,WQN0706,E-R03,,05020006,-79.8065550767933,40.2399999996288,TRUE
CA_W,WQN0706,STORET,YOUGHIOGHENY RIVER,05020006,-79.8051880770363,40.2410999996288,TRUE
CA_W,WQN0707,E-R03,,05020006,-79.5937770775636,40.0174999996309,TRUE
CA_W,WQN0713,STORET,South Fork Tenmile Creek,05020005,-80.072388077504,39.9227999996317,TRUE
CA_W,WQN0713,E-R03,,05020005,-80.0726660765358,39.9230559996317,TRUE
CA_W,WQN0714,STORET,DUNKARD CREEK,05020005,-79.9726880766684,39.7602999996332,TRUE
CA_W,WQN0714,E-R03,,05020005,-79.9732210769435,39.7605559996332,TRUE
CA_W,WQN0715,E-R03,,05020006,-79.6207210781868,40.2055559996291,TRUE
CA_W,WQN0725,STORET,MONONGAHELA RIVER,05020003,-79.9101880778326,39.7260999996335,TRUE
CA_W,WQN0725,E-R03,,05020003,-79.9115550767165,39.7324999996335,TRUE
CA_W,WQN0726,STORET,CASSELMAN RIVER,05020006,-79.1001880781842,39.7321999996335,TRUE
CA_W,WQN0726,E-R03,,05020006,-79.1004440776887,39.7324999996335,TRUE
CA_W,WQN0733,STORET,,05020004,-79.6631880778005,39.7630999996332,TRUE
CA_W,WQN0802,E-R03,,05010006,-79.5457210780005,40.761110999624,TRUE
CA_W,WQN0802,STORET,ALLEGHENY RIVER,05010006,-79.5315880781272,40.8202999996235,TRUE
CA_W,WQN0803,STORET,ALLEGHENY RIVER,05010006,-79.6792880779249,41.1016999996209,TRUE
CA_W,WQN0803,E-R03,,05010006,-79.6793320780271,41.1019439996209,TRUE
CA_W,WQN0804,E-R03,,05010003,-79.8193320766441,41.3894439996182,TRUE
CA_W,WQN0816,E-R03,,05010007,-78.9071100786678,40.329999999628,TRUE
CA_W,WQN0820,STORET,REDBANK CREEK,05010006,-79.3926880783984,40.9943999996219,TRUE
CA_W,WQN0820,E-R03,,05010006,-79.3943320782855,40.9944439996219,TRUE
CA_W,WQN0824,E-R03,,05010005,-78.6923880780232,41.5752779996165,TRUE
CA_W,WQN0825,E-R03,,05010005,-78.6137770795031,41.5444439996168,TRUE
CA_W,WQN0830,STORET,TIONESTA CREEK,05010003,-79.0492880785023,41.6016999996163,TRUE
CA_W,WQN0830,E-R03,,05010003,-79.050166078785,41.6019439996163,TRUE
CA_W,WQN0832,E-R03,,05010002,-79.1332210787805,41.9380559996131,TRUE
CA_W,WQN0832,STORET,CONEWANGO CREEK,05010002,-79.132988078054,41.9380999996132,TRUE
CA_W,WQN0833,E-R03,,05010005,-78.7359990784898,41.4208329996179,TRUE
CA_W,WQN0843,STORET,CLARION RIVER,05010005,-79.5540880769258,41.1296999996206,TRUE
CA_W,WQN0843,E-R03,,05010005,-79.554888078128,41.1297219996206,TRUE
CA_W,WQN0846,E-R03,,05010004,-80.1501660771901,41.5891669996164,TRUE
CA_W,WQN0846,STORET,FRENCH CREEK,05010004,-80.1498880765285,41.5891999996164,TRUE
CA_W,WQN0847,E-R03,,05010004,-80.1457210763474,41.7077779996153,TRUE
CA_W,WQN0852,E-R03,,05010003,-79.7096100776689,41.4338889996178,TRUE
CA_W,WQN0855,E-R03,,05010001,-78.7184990784153,41.7663889996147,TRUE
CA_W,WQN0858,STORET,TUNUNGWANT CREEK,05010001,-78.6242880785721,41.9768999996128,TRUE
CA_W,WQN0858,E-R03,,05010001,-78.624888078426,41.9769439996128,TRUE
CA_W,WQN0870,STORET,,05010007,-78.8162880785531,40.1485999996297,TRUE
CA_W,WQN0873,STORET,,05010003,-79.5720880777226,41.6966999996154,TRUE
CA_W,WQN0878,STORET,,05010008,-79.1551880777115,40.2516999996287,TRUE
CA_W,WQN0902,STORET,OHIO RIVER,05030101,-80.1873880769708,40.5332999996261,TRUE
CA_W,WQN0902,E-R03,,05030101,-80.2365550774266,40.5924999996256,TRUE
CA_W,WQN0903,E-R03,,05030101,-80.3376660764916,40.6277779996252,TRUE
CA_W,WQN0903,STORET,RACOON CREEK,05030101,-80.3367880759179,40.6280999996252,TRUE
CA_W,WQN0906,E-R03,,05030104,-80.3371100761578,40.8886109996228,TRUE
CA_W,WQN0906,STORET,BEAVER RIVER,05030104,-80.3365880767233,40.8888999996228,TRUE
CA_W,WQN0907,STORET,CONNOQUENESSING CREEK,05030105,-80.2417880765279,40.8166999996235,TRUE
CA_W,WQN0907,E-R03,,05030105,-80.2421100758365,40.8169439996235,TRUE
CA_W,WQN0909,E-R03,,05030102,-80.3512770766392,40.9999999996218,TRUE
CA_W,WQN0909,STORET,SHENANGO RIVER,05030102,-80.355688076932,41.0030999996218,TRUE
CA_W,WQN0910,STORET,SHENANGO RIVER,05030102,-80.4698880770593,41.2674999996193,TRUE
CA_W,WQN0910,E-R03,,05030102,-80.4704440766363,41.2677779996193,TRUE
CA_W,WQN0915,STORET,MAHONING RIVER,05030103,-80.4401880761725,41.0182999996216,TRUE
CA_W,WQN0915,E-R03,,05030103,-80.4407210767386,41.0183329996216,TRUE
CA_W,WQN0922,STORET,SLIPPERY ROCK CREEK,05030105,-80.2334880765411,40.8838999996229,TRUE
CA_W,WQN0922,E-R03,,05030105,-80.2337770767626,40.8841669996229,TRUE
CA_W,WQN0927,E-R03,,05030102,-80.5057210759842,41.19888899962,TRUE
CL_F,USGS-01474500,NWIS,,02040203,-75.188400383282,39.9678904996313,TRUE
CL_F,USGS-01491000,NWIS,,02060005,-75.7856936817407,38.9971943996403,TRUE
CL_F,USGS-01545600,NWIS,,02050203,-77.6907071804744,41.3895116996182,TRUE
CL_F,USGS-0155979602,NWIS,,02050303,-78.590738579107,40.2628543996286,TRUE
CL_F,USGS-01570500,NWIS,,02050305,-76.8859726809315,40.2548115996287,TRUE
CL_F,USGS-01571820,NWIS,,02050305,-76.4045665815356,40.5806448996257,TRUE
CL_F,USGS-01578310,NWIS,,02050306,-76.1740634819144,39.6579132996342,TRUE
CL_F,USGS-01603000,NWIS,,02070002,-78.7733047785005,39.6218055996345,TRUE
CL_F,USGS-01631000,NWIS,,02070005,-78.2107219790924,38.914000599641,TRUE
CL_F,USGS-01640965,NWIS,,02070009,-77.4662647800869,39.6195423996345,TRUE
CL_F,USGS-01643020,NWIS,,02070009,-77.3773730809917,39.3878801996367,TRUE
CL_F,USGS-01646580,NWIS,,02070010,-77.1168112808955,38.9295554996409,TRUE
CL_F,USGS-01673000,NWIS,,02080106,-77.3320898803067,37.7676418996516,TRUE
CL_F,USGS-02012500,NWIS,,02080201,-79.977167776844,37.8767915996506,TRUE
CL_F,USGS-02019500,NWIS,,02080201,-79.6788161781151,37.5306899996538,TRUE
CL_F,USGS-02035000,NWIS,,02080205,-78.0857208787929,37.6709795996525,TRUE
CL_F,USGS-02052000,NWIS,,03010204,-77.540424480394,36.6901494996616,TRUE
CL_F,USGS-02060500,NWIS,,03010101,-79.2951895786682,37.1045871996577,TRUE
CL_F,USGS-02066000,NWIS,,03010102,-78.7407264790381,36.9151418996595,TRUE
CL_F,USGS-03044838,NWIS,,05010008,-79.1549186782795,40.2517397996287,TRUE
CL_F,USGS-03049625,NWIS,,05010009,-79.7724365774775,40.5645115996258,TRUE
CL_F,USGS-03070470,NWIS,,05020004,-79.6632680776529,39.7636875996332,TRUE
CL_F,USGS-03083500,NWIS,,05020006,-79.8065824765363,40.2402221996288,TRUE
CL_F,USGS-03085000,NWIS,,05020005,-79.8579922766658,40.3911801996274,TRUE
CL_F,USGS-03176500,NWIS,,05050002,-80.8605227759108,37.3728985996552,TRUE
CL_F,USGS-03201300,NWIS,,05050008,-81.9108561747125,38.5256446996446,TRUE
CL_W,103011,E-STORET,,02040205,-75.6404440827901,39.7155559996337,TRUE
CL_W,103011,STORET,,02040205,-75.6402680829051,39.7163169996337,TRUE
CL_W,103021,E-STORET,,02040205,-75.6368320830516,39.7297219996335,TRUE
CL_W,103031,E-STORET,,02040205,-75.6362770824926,39.7624999996332,TRUE
CL_W,103031,STORET,,02040205,-75.6364660827094,39.7628779996332,TRUE
CL_W,103041,STORET,,02040205,-75.6579750824021,39.7981649996329,TRUE
CL_W,103041,E-STORET,,02040205,-75.6621100822231,39.8022219996329,TRUE
CL_W,103051,E-STORET,,02040205,-75.6804440825363,39.8061109996328,TRUE
CL_W,103051,STORET,,02040205,-75.6802200821694,39.8062489996328,TRUE
CL_W,104011,E-STORET,,02040205,-75.5540550824371,39.7588889996333,TRUE
CL_W,104011,STORET,,02040205,-75.5559810826671,39.7600399996333,TRUE
CL_W,104021,STORET,,02040205,-75.5787320827367,39.7698319996332,TRUE
CL_W,104021,E-STORET,,02040205,-75.5790550828679,39.7702779996332,TRUE
CL_W,104031,E-STORET,,02040205,-75.575444083428,39.788888999633,TRUE
CL_W,104041,E-STORET,,02040205,-75.5751660831156,39.7969439996329,TRUE
CL_W,104051,E-STORET,,02040205,-75.5790550825186,39.8374999996325,TRUE
CL_W,104051,STORET,,02040205,-75.5787470833166,39.8377339996325,TRUE
CL_W,105011,E-STORET,,02040205,-75.6523880820605,39.7069439996337,TRUE
CL_W,105011,STORET,,02040205,-75.6523800827563,39.7072469996338,TRUE
CL_W,105021,E-STORET,,02040205,-75.7234990825527,39.6922219996339,TRUE
CL_W,105031,STORET,,02040205,-75.7598410829087,39.7327199996335,TRUE
CL_W,105031,E-STORET,,02040205,-75.760166082764,39.7327779996335,TRUE
CL_W,106011,E-STORET,,02040205,-75.5415550826001,39.7352779996335,TRUE
CL_W,106021,E-STORET,,02040205,-75.5918320821365,39.7102779996337,TRUE
CL_W,106031,E-STORET,,02040205,-75.6693320829654,39.6549999996342,TRUE
CL_W,106031,STORET,,02040205,-75.6689860830084,39.6556519996342,TRUE
CL_W,106141,STORET,,02040205,-75.7283680830733,39.6374559996344,TRUE
CL_W,106141,E-STORET,,02040205,-75.7415550820297,39.6413889996344,TRUE
CL_W,106181,E-STORET,,02040205,-75.7832210818888,39.6666669996341,TRUE
CL_W,106181,STORET,,02040205,-75.7716050818563,39.6692859996341,TRUE
CL_W,1AABR000.78,E-STORET,,02070004,-78.0859990789904,39.1791669996386,TRUE
CL_W,1AABR000.78,STORET,Rt. 659 Bridge,02070004,-78.0859880793141,39.1791999996386,TRUE
CL_W,1AFOU000.19,E-STORET,,02070010,-77.0482210809714,38.8411109996417,TRUE
CL_W,1AHUT000.01,E-STORET,,02070010,-77.0515550811542,38.7897219996422,TRUE
CL_W,1ALIF000.19,E-STORET,,02070010,-77.074610080861,38.7127779996429,TRUE
CL_W,206131,E-STORET,,02040204,-75.4068320829538,39.03416699964,TRUE
CL_W,3-ROB001.90,STORET,Rt. # 614 (Locust Dale Rd),02080103,-78.0954880790669,38.3249999996465,TRUE
CL_W,3-ROB001.90,E-STORET,,02080103,-78.0954440803034,38.3249999996465,TRUE
